"","trp1","trp2","trp3","trp4","trp5","trp6","trp7","trp8","trp13","trp14","trp15","trp16"
"232",12.4897395630264,12.4661183066919,12.4947227651931,12.4478749367818,12.3794678293982,12.4566751869522,12.4466423704726,12.444852712274,12.4132080078125,12.3952568225987,12.4826437538539,12.3477668092824
"233",12.0644063148492,12.0157174502914,12.0978322499173,12.0780081807597,12.063522296439,12.034006673039,12.0688354124167,12.0209828987739,12.0263700485229,12.0488205350752,12.0508044379196,12.0540386486303
"234",12.1245189878074,12.1325808757067,12.109382094755,12.0829441418064,12.1302843884343,12.0986823296607,12.1114872119474,12.0991024422915,12.0907974243164,12.1262255357466,12.1077501454451,12.1156117104736
"235",11.9999666370801,11.9457686474398,12.0143261871708,11.9806916042054,12.0294179202058,12.0282458464611,12.0356797684951,12.0311500629378,12.0111999511719,12.0095720545567,12.0267243284148,12.0463657936449
"236",12.4840571261401,12.5071327811388,12.4769405906093,12.5586247259265,12.5346633628256,12.5356212119926,12.5143875646807,12.4822198741038,12.6094532012939,12.6297050217266,12.5304810806924,12.5861300801862
"237",12.0760823474842,11.9705691774366,12.0018645322625,12.0555709732857,12.0803089295595,12.0751272942847,12.0274805105002,12.0945197948775,12.0621719360352,12.055654247638,12.089787961379,12.1006110184922
"238",12.7430229304417,12.8077267394639,12.6554792734042,12.7781391685999,12.7363810048287,12.7721088189937,12.6825246292112,12.7606901177423,12.8480539321899,12.816531684141,12.7792204254966,12.7537057853872
"239",12.5722640093308,12.4933964171158,12.4858529904348,12.4947769161916,12.5984437585401,12.627148662833,12.5815071754468,12.4978986151644,12.6101932525635,12.6582045100482,12.5360519950959,12.6469679894559
"240",12.4100080840459,12.3796824766132,12.3948372841678,12.3698762036753,12.4447506000806,12.3640240933382,12.426660819623,12.3415704680355,12.4261131286621,12.4670179659772,12.3442275810761,12.4133729116419
"241",12.4891598661592,12.4308158172923,12.4415264946087,12.4544781880948,12.5047041738442,12.5179899385238,12.4718203473315,12.4562455229909,12.4646739959717,12.5136539957087,12.4831993550632,12.4564742070408
"242",12.3124507062588,12.404319642349,12.402142342401,12.390381769327,12.3207843287125,12.4155081619457,12.4300612549488,12.4230172171011,12.4443216323853,12.3981383394121,12.4726244224097,12.3626824611714
"243",12.3524481032832,12.3760802262401,12.4108381411598,12.3723039765872,12.3203147083234,12.4364714649492,12.4373781567162,12.4353432248565,12.4210691452026,12.3849380706506,12.4706245011407,12.3498819719222
"244",12.4862727698005,12.5273538060877,12.5262234746473,12.5020382916824,12.4706425519514,12.5633393556667,12.5512759781106,12.5853531217879,12.5528354644775,12.5661234358974,12.6021890265777,12.5207551239765
"245",12.3537556601412,12.4027375658943,12.3715294178277,12.2754762985485,12.3119513790515,12.3267467159135,12.336619456592,12.3616607759185,12.3468885421753,12.3664020077363,12.3583141624419,12.3058587965224
"246",12.9726458815729,12.953109956529,12.8797113703859,13.0875653699671,12.9733459865815,12.948443930101,12.893056831057,13.0712137013729,13.0217351913452,13.1240325057296,13.0370550557819,13.0326993781791
"247",12.2741944097505,12.3027994518799,12.2912354148838,12.2363632187028,12.301004003757,12.2445124718934,12.3016459043948,12.2443456225344,12.2843017578125,12.3078890253489,12.2310021395688,12.2706910870435
"248",12.2292886628774,12.172547721886,12.2095989471427,12.2595940343886,12.2416253638208,12.2180012967093,12.2382448993669,12.2368830338089,12.2599315643311,12.229261124433,12.2272627897621,12.2257578039353
"249",12.5009046095339,12.4416750627047,12.4321167258685,12.447749668532,12.4716326042309,12.5852642940948,12.4379759766203,12.5015847621841,12.5751237869263,12.5150407987314,12.5451035524919,12.49134299808
"250",12.3338082585832,12.3222238956575,12.2844619538827,12.2845900152457,12.340582346381,12.2806071351838,12.2948655080859,12.3142963341647,12.2808704376221,12.3592876896722,12.3111078389428,12.3398556564905
"251",12.5492148698521,12.5363598933991,12.5067676483355,12.5010812363462,12.5655369376871,12.4791650234869,12.4797951361095,12.4525482629401,12.4617128372192,12.5610671706948,12.4865425180456,12.5168693742901
"252",12.4605571428959,12.3923425289757,12.3133457109663,12.4368120399003,12.474623956069,12.4855221205479,12.4171122029051,12.4930890279283,12.548921585083,12.4979129485188,12.4882012037712,12.4635954385243
"253",12.5596950393771,12.6358233452901,12.5227619908331,12.7032329632156,12.5854763952299,12.4893520784218,12.5090794251177,12.5758943414212,12.4741449356079,12.5884539307309,12.5009634210913,12.5695617488226
"254",12.4069045950755,12.3376137731138,12.2853361965119,12.3935994673662,12.3151471111482,12.273075773085,12.2729586459714,12.2641934846614,12.2823657989502,12.2978804762858,12.2630772797588,12.2954826751657
"255",12.2644903756564,12.3294893940363,12.2442736593496,12.2706758022397,12.254958604366,12.2037434197595,12.2165572637608,12.1790230798909,12.2438011169434,12.2728202548544,12.1852040320711,12.2458784113706
"256",12.0905989611885,12.0189241076332,12.06521718903,12.1554570558869,12.0958459936529,12.1205379610966,12.0593688043503,12.2122736463298,12.1146564483643,12.0850422916826,12.209848754118,12.1021138031089
"257",12.0842102478583,12.0615610225062,12.0372520410722,12.0694465953015,12.080506423932,12.0922654254177,12.0160220832527,12.0845110186318,12.0900201797485,12.0635913346457,12.0813250925894,12.0672840943031
"258",11.8319618177942,11.7794425584066,11.779153615911,11.8521669591996,11.8427788337268,11.8349979642308,11.8187907745694,11.8551138748815,11.8210620880127,11.7927538928057,11.87097527844,11.8391058337606
"259",12.2316569235915,12.2214532667689,12.2688218433816,12.3064059007296,12.2716591256542,12.2449456952294,12.2380055372911,12.2900045755892,12.2142715454102,12.2554405295048,12.2450222183257,12.2348641643777
"260",12.3172995765195,12.2978015197938,12.4041864791172,12.4429378037948,12.3311092984936,12.4272551899091,12.3712300818455,12.426334042864,12.4336528778076,12.3618581945182,12.402744889501,12.3702489989556
"261",12.0133282468225,11.9885262816375,12.0267809584788,12.1117410633619,11.9023470276613,12.077653105967,11.9851064090977,12.0348119051741,12.0161933898926,11.909972229564,12.0446261073929,11.9160158160818
"262",11.7867316729793,11.7180137647378,11.7859055422313,11.8419597464168,11.6762042997533,11.7866707819411,11.7930331254115,11.8089850649076,11.7225856781006,11.6247880689513,11.8321402125285,11.6561119370014
"263",12.0016824354397,11.8958542044087,11.9646108625307,12.0257090374396,11.8960693072994,11.9621383085092,11.976936600855,11.9809481387875,11.8980445861816,11.8823069935548,11.9951556194294,11.8869362966145
"264",12.1803813950767,12.20559236106,12.2355832499651,12.1929605646599,12.1952835944602,12.2386613409144,12.2647200696033,12.2684991060152,12.2467889785767,12.2391588647536,12.2659768627223,12.2281896721164
"265",12.3611637730128,12.3704750965616,12.3540820660953,12.3290881754993,12.3714249284523,12.3521482735333,12.346972490729,12.3399884871872,12.3476581573486,12.4220898073398,12.3554904945122,12.3940155072831
"266",12.1347887605685,12.1906908027146,12.1795715257798,12.1900451729571,12.0893582103008,12.050919270056,12.1683502312714,12.0856293087739,12.1042814254761,12.0993452795318,12.0867784440352,12.0901757656362
"267",11.9354389357873,11.9478388662119,12.0710175510628,11.9991981754212,11.9261957569573,11.8822153811711,12.0698541953257,11.9511995907059,11.88645362854,11.9072559595006,11.9319453624686,11.9183373508071
"268",12.0900355485903,12.0549117220073,12.1403158816131,12.0800079995864,11.9334056241849,12.122572395176,12.1284483085462,12.032255877523,11.9929847717285,11.9663422985581,12.0319585805613,11.9504261240488
"269",12.047335629289,11.9846074129043,12.061956832647,11.9121253023128,12.0607656714036,11.966699227928,12.009510058251,12.0448058457729,11.9369859695435,12.0618395955137,12.0378834539621,12.0697658210478
"270",12.0044036751338,11.8798696268068,11.9050741060016,11.9407503808952,11.9351130126167,11.9545999395064,11.9632119117336,12.0653733000233,11.9570598602295,11.9430831029634,12.0650225297397,11.9540956366253
"271",11.5928873168016,11.6307133420652,11.7244808719414,11.7157421219424,11.6443259256697,11.6756896982519,11.7246466616936,11.6754105209731,11.73268699646,11.5952667128794,11.6764022411951,11.6519012695917
"272",11.7579342136274,11.7896729017763,11.8023708513753,11.7852851785138,11.7618104385307,11.7304827797879,11.7429360230499,11.7063384044549,11.7677412033081,11.7379217945427,11.7205499307854,11.7682279349175
"273",11.6023598719775,11.6352366586686,11.7229026944596,11.7050700646987,11.5459948628558,11.6865913530427,11.7330625617797,11.6580191159786,11.7197608947754,11.5983239709044,11.6584655271264,11.6093420793898
"274",11.7545623595263,11.7979931492412,11.7927472151169,11.7424523890577,11.719790516279,11.6582879158554,11.7821888825214,11.7217046717146,11.7124786376953,11.7045638107883,11.6828060777021,11.7454741793372
"275",11.7571538607093,11.8143254741386,11.8586301910054,11.7729772243507,11.6204709500893,11.7930332249989,11.8301997436401,11.781290668582,11.7466659545898,11.6789845520797,11.7883122523627,11.6703794861372
"276",11.5601748058405,11.6071826072876,11.6987972178933,11.6880520031087,11.6047353059026,11.6406681122908,11.6937748540312,11.6128658023214,11.6769762039185,11.5772006236054,11.6410376188848,11.6337345907772
"277",12.5955901750042,12.6844421692088,12.5695406672579,12.6485843722761,12.6223103056237,12.8519190122349,12.51232339936,12.8309381869002,12.8033494949341,12.7719936266705,12.7936634317222,12.7246138725729
"278",12.5155896542353,12.3602453350494,12.258060502478,12.3523154074803,12.4975078630841,12.3481291509403,12.3092173132477,12.4045987741687,12.4047689437866,12.4628173537087,12.4027481943991,12.4334695257206
"279",12.3891210478507,12.4480944141223,12.2990032356819,12.5373497861239,12.4378554630185,12.5942728888951,12.4579858141789,12.5441037461675,12.3918132781982,12.5032915505844,12.5418037863691,12.4892900033344
"280",12.2493289364232,12.3509339938376,12.2439390345325,12.2432927462505,12.2942647283215,12.2753203173165,12.315077446801,12.2418324595997,12.2319412231445,12.3621295164139,12.2435568052637,12.3251133418879
"281",12.1160983489368,12.1434006192233,12.1417064316635,12.1649303123529,12.1944581184312,12.125762645395,12.1782073893208,12.1501731466098,12.1965055465698,12.209844372778,12.1703091034517,12.1917066169523
"282",12.061893290117,12.1690184090374,12.0445749417842,12.0985184021879,12.0713317042721,12.0929958651865,12.0638157473259,11.9693896635078,12.074348449707,12.0921870360956,11.9870454522697,12.0929924016454
"283",12.0466233885987,12.0507526876987,12.0561999775634,12.0950768566956,12.039933880231,12.0378683139042,12.0625031458565,12.042517464675,11.9858198165894,12.0443545044745,12.0268474216648,12.0295168453763
"284",12.8388103954053,12.7176637353747,12.5370484423854,12.6923461136,12.8539739016464,12.7066310603124,12.5215274750267,12.7196287319295,12.7269067764282,12.8638909261066,12.6321645684533,12.7959360931434
"285",12.2429493223095,12.363442352284,12.3159982043789,12.2772107320773,12.2821003685267,12.2889697333693,12.2136505280457,12.2046949559092,12.3465232849121,12.313895443558,12.219797029503,12.2654467547967
"286",12.1406564576754,12.2136534298924,12.338355944073,12.2512250902174,12.1516462166147,12.2350886190211,12.2106826721495,12.1455559276129,12.1677188873291,12.2556732366128,12.2584101369133,12.2857549605525
"287",12.3097934591696,12.293590455432,12.2045215173395,12.29799310091,12.3339215388533,12.3065477719189,12.2486543829226,12.2378359405126,12.2343664169312,12.3382022594253,12.2860980778688,12.3033612207209
"288",12.3161999833524,12.3731973083375,12.2176854106962,12.3505081175923,12.3329507148439,12.295673050981,12.2703999616029,12.2577067552848,12.2964010238647,12.3816669269199,12.3037661827126,12.3674888152539
"289",11.8820294017433,11.9084220309094,12.0068728792,11.92499967898,11.9088170263992,11.9081017672694,11.9873643491987,11.8975008374977,11.8800382614136,11.8784564001564,11.8892837339854,11.8607225457432
"290",11.7039240809724,11.7380170076647,11.8213070211782,11.787699706458,11.8228427699121,11.8099241441155,11.8710065255548,11.7845749790747,11.774040222168,11.753670562467,11.8484027182008,11.7735066562523
"291",12.3538418680307,12.3803908987962,12.2307688405259,12.4040957121242,12.3815620410604,12.3659121056265,12.3057124462863,12.4032512633187,12.4128551483154,12.4119109696717,12.4376054988767,12.3474018642169
"292",11.6588847842218,11.69443804393,11.7496996063105,11.7143984642878,11.6642670507901,11.7164962965891,11.7273470677313,11.6986732835699,11.7644176483154,11.6465358029171,11.6937725420941,11.6768736119847
"293",11.9346149241013,11.9705836468245,11.913912634748,11.9018527333494,11.9205464545488,11.9239200943025,11.8988738696127,11.9347594284592,11.9117803573608,11.8980890993573,11.8873243817458,11.9099316447948
"294",12.1675561832375,12.1273289096375,12.1336141006026,12.1462521424983,12.1174560548717,12.1893609867146,12.1591452280106,12.1792640776262,12.1596632003784,12.1570875347507,12.1993788450272,12.1497249971797
"295",12.0300027959453,12.0496381032755,12.0580965130736,11.99682281982,12.0813396992715,12.0102194119823,12.0534634536073,12.0366087187524,11.9842567443848,12.0506521910482,12.0435419892509,12.0232546398884
"296",11.7784950681689,11.7354305756632,11.7348993118866,11.7354138372142,11.7466884241253,11.7646374057832,11.7213572081686,11.8233308133086,11.7461891174316,11.6862920806703,11.7732451757169,11.7327133432803
"297",11.7080014344322,11.7371711938615,11.7169385642192,11.7025590309222,11.6678890157319,11.6892568024508,11.6828282490534,11.7137659383624,11.6989259719849,11.6515948462043,11.7102995846919,11.6896554809681
"298",11.8654248634898,11.8900851635398,11.9024106383369,11.8800360885119,11.8999640410577,11.835512281706,11.9256383771338,11.9009683250976,11.8448600769043,11.9179644912201,11.8530165296785,11.9049198375448
"299",12.0312629447995,11.9080182375823,11.9494079822206,11.9895512095413,12.101492031661,12.0255849135152,11.9826301214005,12.0693745007598,12.1065196990967,12.0256649848763,12.0502743209561,12.0381546458159
"300",11.9702418464441,11.9560534425173,11.9626213726048,11.964989447437,11.9599017569832,11.9866397034737,11.9945954056513,11.949406370846,12.0150852203369,11.9729216758965,11.9401344434817,11.9731224656441
"301",11.9097526046861,11.9570598363934,11.9044754260695,11.8543420400266,11.9306153874647,11.8936715582534,11.9255157903286,11.9135747922982,11.8512001037598,11.9073573496051,11.9289431075487,11.9067348590483
"302",12.1226829181565,12.0507151834439,12.0917464457634,12.0196609596645,12.0804453603634,12.1358286248133,12.0861645642096,12.0890636257904,12.1625051498413,12.1012999436121,12.086134418253,12.1120610316077
"303",12.1157176910559,12.0631463680216,12.0248653434552,12.1462100516971,12.1311242689245,12.0717192763698,12.0261050478945,12.1432971384206,12.087926864624,12.0602703889464,12.0660380811754,12.0255980480256
"304",11.7024429212687,11.6425643205061,11.7247967315612,11.655869896751,11.6146640039331,11.6402091390938,11.6978514275041,11.6147739982832,11.6628589630127,11.6031505248787,11.6206008546781,11.6392567917837
"305",12.0182875619922,11.9923636180786,12.1229401752898,12.1057798100204,12.0420925861472,12.0881075187873,12.079877585906,12.0665855749026,12.0864944458008,12.1092492017172,12.0876629210881,12.119028818339
"306",12.1818230925121,12.2460540115608,12.1091128176237,12.1758261652705,12.1099711065535,12.071758516985,12.0643361327515,12.1188337173676,11.9863405227661,12.1206222410687,12.1128964716017,12.1090715177395
"307",12.3529440235899,12.3255465422604,12.1633807770451,12.2518919083068,12.2956932377266,12.3204611689995,12.250210278295,12.3368902529654,12.3294649124146,12.3089788144316,12.3611255772324,12.3082999052268
"308",11.9087780917855,11.9452718408813,11.9132277714515,11.9297847992483,11.8848107047172,11.9071678656775,11.8650653369696,11.8942147620711,11.8550796508789,11.8613563159258,11.8762631324849,11.8759665824168
"309",12.0449077241515,12.02173164434,12.0250311454151,12.0401235389382,12.007421213322,12.0855079177401,12.0007638946014,12.1327767487883,12.1087951660156,12.0092580945826,12.1009740920121,12.0150918812631
"310",11.9423127024518,11.9365267644553,11.9502245643954,11.8910625838848,11.9267975193792,11.9569943698852,11.8880811919984,11.9004086556497,11.8861417770386,11.91835484545,11.9187311617521,11.9147271258655
"311",11.7071283889197,11.738111566599,11.8044638761789,11.7772487331069,11.733959224684,11.736307917296,11.8184954993011,11.7065182593917,11.7527008056641,11.7138831207116,11.7463348481888,11.7326208734753
"312",11.8528278741933,11.8306204356187,11.8378918639401,11.8134950243256,11.7939960054862,11.8019204441098,11.8487519387291,11.8084746639803,11.8487796783447,11.7744545608061,11.7794198048011,11.8163251269901
"313",11.7286673641814,11.7496538514716,11.7977550567296,11.6909261810665,11.6561980018374,11.6970122884086,11.8048173631228,11.7662232443957,11.670711517334,11.6393469987124,11.7159649824832,11.6691974991096
"314",11.8122066686197,11.8449651603949,11.8232169146319,11.8119892967316,11.8256400066332,11.8807573377774,11.8838507853987,11.8226549234008,11.8566799163818,11.8821450088345,11.8628910460985,11.859221082347
"315",11.886104972207,11.8773178837616,11.8386019551201,11.8305127835358,11.8517352427818,11.8361687047306,11.7942542559614,11.8446787248339,11.8515748977661,11.834977791989,11.84303988263,11.8672806756947
"316",11.7558100415437,11.8308255197607,11.8696808414789,11.8810084337283,11.7415304470863,11.7439318106208,11.7264176551112,11.696264954611,11.7918815612793,11.6420235303417,11.698258562164,11.6642184440985
"317",11.5424623137184,11.6750356012563,11.7608157374554,11.7011482971533,11.6009050275155,11.6523639273844,11.642524689078,11.6159486500339,11.6937322616577,11.5024276946749,11.6085125598978,11.560512073896
"318",11.8349039066201,11.9079682785215,11.8957899190805,11.8460966692363,11.8568903777712,11.8772980266784,11.8606630922536,11.8743803327034,11.8257856369019,11.8696946901709,11.8793632895371,11.8612183440141
"319",11.721863748399,11.7733249730514,11.8331894076033,11.7619448367756,11.6064803529086,11.6326623591635,11.7106268879461,11.6071749528889,11.6157760620117,11.629158239026,11.5688604135057,11.6686503896829
"320",12.0092869479999,11.9751322281641,12.0567593037202,12.0237286459803,12.0599922933492,12.1168287506828,12.0527914526814,12.0754626777312,12.0915470123291,12.024388410686,12.1010942244816,12.0249871169531
"321",11.7755133182981,11.7818439873931,11.8225646522872,11.8578998509514,11.7498657915958,11.7777208466118,11.7798862641657,11.8122383537952,11.7796068191528,11.7260491090965,11.7799865965917,11.7418882212731
"322",11.292072525362,11.3151973965034,11.5786505222208,11.3214656701318,11.3545782974305,11.4268680141497,11.5347202918219,11.3756835998094,11.5175762176514,11.4160787943817,11.3764481908052,11.4661999381992
"323",11.7751024804834,11.8509760440894,11.874968730917,11.7402701263119,11.8281891065692,11.8774960894656,11.8486523723166,11.8193714365429,11.8511562347412,11.8372075437461,11.8245946082978,11.8186733504173
"324",11.5802902481516,11.5210587800748,11.6834411401985,11.5612465408804,11.626703015063,11.603603722041,11.6400962380661,11.5113044392629,11.5935192108154,11.6311292253828,11.5222036096714,11.6332685358137
"325",11.7560250899181,11.829707368558,11.7391905571758,11.8015027373373,11.7693656595673,11.6387819670959,11.6375808708798,11.8023480064838,11.7661027908325,11.6424603320575,11.7015484118545,11.7029806029429
"326",11.7576388840578,11.661511304228,11.7337872919791,11.5591230142096,11.8901252105355,11.9101390291155,11.9625752685718,11.9525703812047,12.0758504867554,11.9088758584397,11.9170631220385,11.8030495654812
"327",11.9512008779394,12.1076370817844,11.9643049374248,12.0317810125286,12.0456081992157,12.0837302806767,12.026669937414,12.0303109939547,12.0626420974731,12.0810011898769,11.972746487058,12.0561259284878
"328",10.8815849412039,11.3405785004585,11.3799183921613,11.3338410395598,10.9602724613868,10.9704283946691,11.226343190177,10.9806588490696,10.8446235656738,10.9377263117325,10.9925776065705,11.0055475722713
"329",11.4944272373165,11.5544327897076,11.6343876407286,11.5337651728802,11.5141198909337,11.4476424572168,11.5238378395628,11.5830944098725,11.5558576583862,11.4022173773062,11.5832678977097,11.4683956284628
"330",11.288049660829,11.3503502188599,11.6265822369567,11.3459061147379,11.2441191292199,11.1519979314653,11.4743789410626,11.1738412867441,11.3535041809082,11.3057979007284,11.2004843540669,11.2883914208985
"331",12.0489284178265,12.0315145924892,12.0385442960073,12.0310300908921,12.0878638844195,12.0932091814973,12.0660143003631,12.0314160326732,12.1005735397339,12.1857140800028,12.1062930438122,12.1837989083777
"332",12.0325258781791,11.9955441216537,11.9341941651261,11.9769713180896,11.9862648277604,11.9426434353359,11.92822188985,12.0089157451055,11.9046907424927,11.9464577740287,11.995696604378,11.9751435138454
"333",11.8250853870554,11.8407489618219,11.9642227000085,11.7683345899606,11.7905929381422,11.7895639885628,11.8721544961696,11.810538239405,11.8309841156006,11.6809312536945,11.8112202033563,11.701987557699
"334",11.847846336923,11.9182517687925,11.8764798054568,11.9884057020925,11.956448007434,11.9430904371251,11.8777827782232,11.9710621429586,11.8812875747681,11.9502190233311,11.9653370991203,11.9657351920123
"335",11.7697440595852,11.7742463842981,11.837324688831,11.8716527364373,11.7914804703342,11.8082345692318,11.8337758631212,11.8431030996509,11.7956943511963,11.7828707253512,11.8372449043135,11.8030314801436
"336",11.7178969796909,11.7803108517919,11.8513649905327,11.8916560516043,11.8009355746686,11.7211782540482,11.7945873999663,11.7846900859523,11.6969909667969,11.7865477303234,11.7345131268919,11.7888743247289
"337",11.6012002435993,11.5693543164542,11.63465921863,11.6779144941047,11.6151476807448,11.5635371158144,11.6840325973756,11.6884684857652,11.6894464492798,11.5519337874106,11.7084668074244,11.6021617527088
"338",11.7316604037299,11.793861358624,11.7693310141452,11.8151236112695,11.7185424293007,11.7424803087407,11.7483170777228,11.693369057423,11.7497310638428,11.7306187002867,11.7066106850455,11.7501388028773
"339",11.6300887889691,11.6358847487211,11.6754191283166,11.6507528882455,11.6060905389107,11.5532488069802,11.6187766412539,11.6315654978202,11.6219367980957,11.5714572294423,11.620347708574,11.6140476658591
"340",11.8269777299556,11.9039147672767,11.8527765694246,11.8368876631694,11.7820211236997,11.7652928059546,11.7972672674558,11.6592602830395,11.7964115142822,11.7670748592869,11.6894855192386,11.7472647482021
"341",11.725706210724,11.6667359081734,11.7257675571687,11.7451121926024,11.7380588814297,11.7575923960064,11.7681981030359,11.792942278349,11.7577848434448,11.7157851126864,11.7989225660526,11.7569949651713
"342",11.7370275833995,11.6959082692791,11.7445308608745,11.7737596816422,11.7930599332396,11.8742028151752,11.8373450523446,11.8859461452447,11.8788290023804,11.7511843236722,11.905689704958,11.7345957695159
"343",11.8841890628411,11.9343764807993,11.9858020517359,11.8864834767845,11.9413778912983,11.9577282927308,11.9524905375072,11.9162688377364,12.005786895752,11.9200231077757,11.8943210606597,11.9238682125335
"344",11.8055012299979,11.8126105689827,11.8475339250186,11.8446729960267,11.7492275328437,11.8070921635114,11.880332198944,11.7928334462208,11.830379486084,11.7371119821379,11.8751569459715,11.7367252301074
"345",11.8074319133937,11.7889690903352,11.8467615816726,11.8535381335353,11.8190903059948,11.8557979949122,11.82989663693,11.870615209303,11.8577785491943,11.7923449159883,11.8655316608676,11.8143538266903
"346",11.6763627239198,11.6425408880842,11.5918946155016,11.670327393147,11.6896089604139,11.7538972327844,11.6951799919318,11.7687647844433,11.721492767334,11.6661699290677,11.794020050208,11.7115542761687
"347",11.7164270670112,11.7385278056854,11.7784905578059,11.7518138014036,11.7551372894976,11.7831889936539,11.7728363079747,11.7298917585237,11.7521696090698,11.6676714392165,11.8221331808882,11.7070710226893
"348",11.741015125199,11.7695158321779,11.7451096299106,11.7588284082622,11.7611248852493,11.7310448096422,11.7366398892939,11.7060378264685,11.736795425415,11.6614345065764,11.7336585385161,11.662261420748
"349",11.7702664232768,11.8392393884287,11.7920966864864,11.678828470358,11.7364785399552,11.728915303033,11.7494719100975,11.6205592846143,11.7406711578369,11.6582886086788,11.6675738452521,11.6734239019102
"350",11.8424040561049,11.9121837593351,11.8252170931386,11.854803230918,11.7808605899031,11.822791876437,11.8354359573721,11.8057953364171,11.8472204208374,11.7788991476238,11.794378223421,11.810498994159
"351",11.5074610420158,11.4994128431231,11.5709252657476,11.5031437515252,11.6056910176009,11.427887051404,11.6027797688756,11.5657001567639,11.4201803207397,11.2894615190396,11.5233173180048,11.4278672629828
"352",11.5520175655536,11.4717997486133,11.5714974046609,11.4918864850181,11.5284507397324,11.492737983336,11.5841981412154,11.5094465286946,11.436918258667,11.4282534643224,11.5048003953701,11.493885640693
"353",11.8399775185492,11.7394967952361,11.6633788839015,11.6577165588071,11.834420377517,11.7307632435588,11.7087587544757,11.7615085307158,11.6733827590942,11.7440585854127,11.7639903621532,11.8020983461166
"354",11.5011234370884,11.4979995119465,11.5684983335154,11.547036188437,11.4789202055075,11.437155733826,11.4922114077181,11.4289086612854,11.531268119812,11.3998600296651,11.4339163575139,11.475780246789
"355",10.8010834243629,11.2761823753989,11.390857873412,11.33254183409,10.7652867430734,10.8927184376685,11.1694744749273,10.9739984257318,10.6753511428833,10.9216033777988,10.950392625426,10.9951505349756
"356",11.5247928142405,11.6314229325109,11.6470971693643,11.564698410938,11.505256015624,11.4336266670796,11.5361277594219,11.4768880687285,11.5012550354004,11.4398344115282,11.5013804965529,11.4938792421192
"357",11.6508996313815,11.7065922267865,11.7730507541347,11.6410496206785,11.650289389461,11.585221345292,11.7866839833634,11.4942872422158,11.5934934616089,11.6308408345546,11.4899311973738,11.6105379293611
"358",11.9510861084565,12.0197132783497,11.8273080113064,12.0382222782991,11.977535206301,11.7941495913882,11.8425660556407,11.8781165702487,11.7739524841309,11.9767739222364,11.8354704948558,11.9860005956983
"359",11.7619980786353,11.7605700112644,11.7191955389832,11.6969218680286,11.7658909393109,11.7845467072866,11.746872503636,11.7019240052071,11.7410087585449,11.8519731758694,11.6895388762417,11.8411742828562
"360",11.0799275947706,11.1902289712374,11.4333725447193,11.1253087741686,10.76321164927,11.0753012888008,11.3530483602058,10.7441199092613,10.9281072616577,10.726437463587,10.8869686929569,10.7588157393922
"361",11.6610689392663,11.6625574055893,11.6431705927422,11.6633698562202,11.5314704742044,11.5683148820206,11.6820413214582,11.6857629887822,11.5788526535034,11.466261201613,11.6544312545854,11.4402190046954
"362",11.8645512739651,11.8732944154528,11.8419004020029,11.871171525415,11.8870584564029,11.9238746633364,11.9045286574198,11.794736873218,11.8483610153198,11.8903379279767,11.8346392587538,11.8751986533886
"363",10.9126153530998,10.7757716724477,11.2172647893072,10.8243236691981,10.6472657185215,10.7978192457141,11.1882661860882,10.6121628859497,10.6526298522949,10.5037225857994,10.7729096713422,10.5819856033421
"364",11.7031798678491,11.8532212830576,11.720176168288,11.8352421311325,11.7878297179531,11.698259641168,11.7085866164268,11.7911509961307,11.7531690597534,11.6507980667416,11.7566004637306,11.6827681924847
"365",11.9398899126393,11.9559065644522,11.8093679684941,11.9166648845331,11.9779811230779,11.8241953390767,11.8370235141946,11.7430083416304,11.8040590286255,11.8687587131605,11.7657909006857,11.9194458650887
"366",11.5809038026854,11.585464162287,11.6419738457287,11.5862234060257,11.5564946764703,11.5624346232414,11.6053178046569,11.4411830436793,11.5082311630249,11.5710917690028,11.4719682255971,11.5612496318692
"367",11.5182871719069,11.5496730053967,11.5991821059236,11.5414694450376,11.4989377968798,11.5633946665894,11.5837849228734,11.4485769301949,11.4753227233887,11.4461198560873,11.5295308442172,11.48959318136
"368",11.8071332764468,11.7838313317189,11.7419130900208,11.9192936647056,11.7655838322066,11.7540259192777,11.7711127814538,11.7977329101819,11.7048597335815,11.6939332665787,11.7813609376257,11.7490780415468
"369",11.6311043918662,11.5669188342825,11.6494465561404,11.7358660441949,11.6935249087734,11.5954405432333,11.5843009576559,11.6407984654699,11.5343971252441,11.5548746885016,11.666392628064,11.5933526751311
"370",11.8237339308895,11.8386906167884,11.763086243087,11.9065318087597,11.8521752969518,11.8107824168078,11.8029390006941,11.8217309504147,11.8425359725952,11.8393111604014,11.8186415427661,11.8611493770031
"371",11.8665464557821,11.8552882744762,11.8339173456571,11.8841357576037,11.9786275173193,11.9957289502658,11.8978989561176,11.9751371458181,12.0288829803467,11.9177231795088,11.9963686668147,11.9505651884299
"372",11.3895033687464,11.326245576199,11.6390992076204,11.4093406847686,11.1056987163258,11.2659104038996,11.6489738819528,11.319376609929,11.0718297958374,11.2996777984773,11.3114819575564,11.3245306824068
"373",11.8044845609085,12.0330318622135,11.8526757275719,12.0635914466917,11.8530290053821,11.7543952811061,11.8661187317251,11.7732342442572,11.7768239974976,11.8303139183065,11.8026022417209,11.8696955152806
